1 1 1.000000
2 2 0.500000
101 2 0.500000
102 3 1.000000
8 2458 1.000000
701 2458 1.000000
708 2459 1.000000
9 2460 1.000000
801 2460 1.000000
809 2461 1.000000
10 2462 1.000000
901 2462 1.000000
910 2463 1.000000
11 2464 1.000000
1001 2464 1.000000
1011 2465 1.000000
16 2466 1.000000
1501 2466 1.000000
1516 2467 1.000000
19 2468 1.000000
1801 2468 1.000000
1819 2469 1.000000
20 2470 1.000000
1901 2470 1.000000
1920 2471 1.000000
22 2472 1.000000
2101 2472 1.000000
2122 2473 1.000000
25 2474 1.000000
2401 2474 1.000000
2425 2475 1.000000
28 2476 1.000000
2701 2476 1.000000
2728 2477 1.000000
29 2478 1.000000
2801 2478 1.000000
2829 2479 1.000000
30 2480 1.000000
2901 2480 1.000000
2930 2481 1.000000
32 2482 1.000000
3101 2482 1.000000
3132 2483 1.000000
33 2484 1.000000
3201 2484 1.000000
3233 2485 1.000000
34 2486 1.000000
3301 2486 1.000000
3334 2487 1.000000
35 2488 1.000000
3401 2488 1.000000
3435 2489 1.000000
36 2490 1.000000
3501 2490 1.000000
3536 2491 1.000000
41 2492 1.000000
4001 2492 1.000000
4041 2493 1.000000
44 2494 1.000000
4301 2494 1.000000
4344 2495 1.000000
48 2496 1.000000
4701 2496 1.000000
4748 2497 1.000000
51 2498 1.000000
5001 2498 1.000000
5051 2499 1.000000
52 2500 1.000000
5101 2500 1.000000
5152 2501 1.000000
53 2502 1.000000
5201 2502 1.000000
5253 2503 1.000000
54 2504 1.000000
5301 2504 1.000000
5354 2505 1.000000
56 2506 1.000000
5501 2506 1.000000
5556 2507 1.000000
57 2508 1.000000
5601 2508 1.000000
5657 2509 1.000000
58 2510 1.000000
5701 2510 1.000000
5758 2511 1.000000
59 2512 1.000000
5801 2512 1.000000
5859 2513 1.000000
62 2514 1.000000
6101 2514 1.000000
6162 2515 1.000000
63 2516 1.000000
6201 2516 1.000000
6263 2517 1.000000
64 2518 1.000000
6301 2518 1.000000
6364 2519 1.000000
66 2520 1.000000
6501 2520 1.000000
6566 2521 1.000000
68 2522 1.000000
6701 2522 1.000000
6768 2523 1.000000
69 2524 1.000000
6801 2524 1.000000
6869 2525 1.000000
70 2526 1.000000
6901 2526 1.000000
6970 2527 1.000000
72 2528 1.000000
7101 2528 1.000000
7172 2529 1.000000
73 2530 1.000000
7201 2530 1.000000
7273 2531 1.000000
74 2532 1.000000
7301 2532 1.000000
7374 2533 1.000000
77 2534 1.000000
7601 2534 1.000000
7677 2535 1.000000
78 2536 1.000000
7701 2536 1.000000
7778 2537 1.000000
80 2538 1.000000
7901 2538 1.000000
7980 2539 1.000000
82 2540 1.000000
8101 2540 1.000000
8182 2541 1.000000
84 2542 1.000000
8301 2542 1.000000
8384 2543 1.000000
86 2544 1.000000
8501 2544 1.000000
8586 2545 1.000000
87 2546 1.000000
8601 2546 1.000000
8687 2547 1.000000
92 2548 1.000000
9101 2548 1.000000
9192 2549 1.000000
93 2550 1.000000
9201 2550 1.000000
9293 2551 1.000000
95 2552 1.000000
9401 2552 1.000000
9495 2553 1.000000
96 2554 1.000000
9501 2554 1.000000
9596 2555 1.000000
99 2556 1.000000
9801 2556 1.000000
9899 2557 1.000000
100 2558 1.000000
9901 2558 1.000000
10000 2559 1.000000
108 2560 1.000000
702 2560 1.000000
109 2561 1.000000
802 2561 1.000000
110 2562 1.000000
902 2562 1.000000
111 2563 1.000000
1002 2563 1.000000
116 2564 1.000000
1502 2564 1.000000
119 2565 1.000000
1802 2565 1.000000
120 2566 1.000000
1902 2566 1.000000
122 2567 1.000000
2102 2567 1.000000
125 2568 1.000000
2402 2568 1.000000
128 2569 1.000000
2702 2569 1.000000
129 2570 1.000000
2802 2570 1.000000
130 2571 1.000000
2902 2571 1.000000
132 2572 1.000000
3102 2572 1.000000
133 2573 1.000000
3202 2573 1.000000
134 2574 1.000000
3302 2574 1.000000
135 2575 1.000000
3402 2575 1.000000
136 2576 1.000000
3502 2576 1.000000
141 2577 1.000000
4002 2577 1.000000
144 2578 1.000000
4302 2578 1.000000
148 2579 1.000000
4702 2579 1.000000
151 2580 1.000000
5002 2580 1.000000
152 2581 1.000000
5102 2581 1.000000
153 2582 1.000000
5202 2582 1.000000
154 2583 1.000000
5302 2583 1.000000
156 2584 1.000000
5502 2584 1.000000
157 2585 1.000000
5602 2585 1.000000
158 2586 1.000000
5702 2586 1.000000
159 2587 1.000000
5802 2587 1.000000
162 2588 1.000000
6102 2588 1.000000
163 2589 1.000000
6202 2589 1.000000
164 2590 1.000000
6302 2590 1.000000
166 2591 1.000000
6502 2591 1.000000
168 2592 1.000000
6702 2592 1.000000
169 2593 1.000000
6802 2593 1.000000
170 2594 1.000000
6902 2594 1.000000
172 2595 1.000000
7102 2595 1.000000
173 2596 1.000000
7202 2596 1.000000
174 2597 1.000000
7302 2597 1.000000
177 2598 1.000000
7602 2598 1.000000
178 2599 1.000000
7702 2599 1.000000
180 2600 1.000000
7902 2600 1.000000
182 2601 1.000000
8102 2601 1.000000
184 2602 1.000000
8302 2602 1.000000
186 2603 1.000000
8502 2603 1.000000
187 2604 1.000000
8602 2604 1.000000
192 2605 1.000000
9102 2605 1.000000
193 2606 1.000000
9202 2606 1.000000
195 2607 1.000000
9402 2607 1.000000
196 2608 1.000000
9502 2608 1.000000
199 2609 1.000000
9802 2609 1.000000
200 2610 1.000000
9902 2610 1.000000
204 2611 1.000000
303 2611 1.000000
206 2612 1.000000
503 2612 1.000000
208 2613 1.000000
703 2613 1.000000
210 2614 1.000000
903 2614 1.000000
213 2615 1.000000
1203 2615 1.000000
217 2616 1.000000
1603 2616 1.000000
218 2617 1.000000
1703 2617 1.000000
220 2618 1.000000
1903 2618 1.000000
221 2619 1.000000
2003 2619 1.000000
222 2620 1.000000
2103 2620 1.000000
224 2621 1.000000
2303 2621 1.000000
225 2622 1.000000
2403 2622 1.000000
226 2623 1.000000
2503 2623 1.000000
