108 7 1.000000
702 7 1.000000
109 8 1.000000
802 8 1.000000
110 9 1.000000
902 9 1.000000
111 10 1.000000
1002 10 1.000000
116 11 1.000000
1502 11 1.000000
119 12 1.000000
1802 12 1.000000
120 13 1.000000
1902 13 1.000000
122 14 1.000000
2102 14 1.000000
125 15 1.000000
2402 15 1.000000
128 16 1.000000
2702 16 1.000000
129 17 1.000000
2802 17 1.000000
130 18 1.000000
2902 18 1.000000
132 19 1.000000
3102 19 1.000000
133 20 1.000000
3202 20 1.000000
134 21 1.000000
3302 21 1.000000
135 22 1.000000
3402 22 1.000000
136 23 1.000000
3502 23 1.000000
141 24 1.000000
4002 24 1.000000
144 25 1.000000
4302 25 1.000000
148 26 1.000000
4702 26 1.000000
151 27 1.000000
5002 27 1.000000
152 28 1.000000
5102 28 1.000000
153 29 1.000000
5202 29 1.000000
154 30 1.000000
5302 30 1.000000
156 31 1.000000
5502 31 1.000000
157 32 1.000000
5602 32 1.000000
158 33 1.000000
5702 33 1.000000
159 34 1.000000
5802 34 1.000000
162 35 1.000000
6102 35 1.000000
163 36 1.000000
6202 36 1.000000
164 37 1.000000
6302 37 1.000000
166 38 1.000000
6502 38 1.000000
168 39 1.000000
6702 39 1.000000
169 40 1.000000
6802 40 1.000000
170 41 1.000000
6902 41 1.000000
172 42 1.000000
7102 42 1.000000
173 43 1.000000
7202 43 1.000000
174 44 1.000000
7302 44 1.000000
177 45 1.000000
7602 45 1.000000
178 46 1.000000
7702 46 1.000000
180 47 1.000000
7902 47 1.000000
182 48 1.000000
8102 48 1.000000
184 49 1.000000
8302 49 1.000000
186 50 1.000000
8502 50 1.000000
187 51 1.000000
8602 51 1.000000
192 52 1.000000
9102 52 1.000000
193 53 1.000000
9202 53 1.000000
195 54 1.000000
9402 54 1.000000
196 55 1.000000
9502 55 1.000000
199 56 1.000000
9802 56 1.000000
200 57 1.000000
9902 57 1.000000
204 58 1.000000
303 58 1.000000
206 59 1.000000
503 59 1.000000
208 60 1.000000
703 60 1.000000
210 61 1.000000
